Title,Text,Label
Boneka Mini,"Daripada dibuang, kain perca bisa dikreasikan menjadi boneka mini yang cantik. Kumpulkan bahan-bahan berikut ini: Kain dan Kapas. Langkah-langkah pembuatannya adalah: 1. bersihkan kain perca 2. gunakan kain 3. kapas untuk memperkuat struktur dan ubah menjadi boneka mini. Mudah bukan? Sekarang kain perca Anda sudah menjadi boneka mini yang bermanfaat.",Tekstil
Bingkai Foto,"Punya styrofoam yang tidak terpakai? Yuk, sulap menjadi bingkai foto! Sebelum mulai, pastikan Anda memiliki: Benang, Lilin dan Kayu. Proses pembuatan bisa dilakukan dengan cara berikut: (1) potong styrofoam menjadi ukuran sesuai kebutuhan (2) tambahkan benang (3) lilin (4) kayu (5) jadikan bingkai foto. Mudah bukan? Sekarang styrofoam Anda sudah menjadi bingkai foto yang bermanfaat.",Plastik
Meja Unik,"Berikut ide kreatif untuk memanfaatkan ban menjadi kerajinan yang berguna. Kumpulkan bahan-bahan berikut ini: Kapas, Benang, Lilin dan Gunting. Berikut panduan lengkap pembuatannya: (1) potong ban bekas menjadi ukuran sesuai kebutuhan (2) tambahkan kapas (3) benang (4) lilin (5) gunting (6) jadikan meja unik. Dengan kreativitas, ban bisa menjadi meja unik yang berguna.",Karet
Dekorasi Unik,"Mari mengubah mainan menjadi sesuatu yang bernilai dengan membuat dekorasi unik. Kumpulkan bahan-bahan berikut ini: Kapas, Paku, Kain dan Kayu. Cara membuatnya cukup mudah: (1) gabungkan mainan bekas dengan kapas (2) paku (3) kain (4) kayu (5) bentuk menjadi dekorasi unik. Demikian cara membuat dekorasi unik dari mainan. Selamat berkreasi!",Lainnya
Tempat Penyimpanan,"Ingin mendaur ulang kardus? Anda bisa membuatnya menjadi tempat penyimpanan yang menarik! Sebelum mulai, pastikan Anda memiliki: Kapas dan Lem. Proses pembuatan bisa dilakukan dengan cara berikut: (1) potong kardus bekas menjadi ukuran sesuai kebutuhan (2) tambahkan kapas (3) lem (4) jadikan tempat penyimpanan. Dengan kreativitas, kardus bisa menjadi tempat penyimpanan yang berguna.",Kertas
Kerajinan Kayu,"Punya rak buku rusak yang tidak terpakai? Yuk, sulap menjadi kerajinan kayu! Kumpulkan bahan-bahan berikut ini: Kain, Stiker, Benang dan Gunting. Berikut panduan lengkap pembuatannya: 1. gabungkan rak buku rusak dengan kain 2. stiker 3. benang 4. gunting 5. bentuk menjadi kerajinan kayu. Dengan kreativitas, rak buku rusak bisa menjadi kerajinan kayu yang berguna.",Kayu
Dekorasi Meja,Berikut ide kreatif untuk memanfaatkan styrofoam menjadi kerajinan yang berguna. Bahan yang diperlukan cukup sederhana: Benang dan Stiker. Langkah-langkah pembuatannya adalah: Tahap 1: bersihkan styrofoam Tahap 2: gunakan benang Tahap 3: stiker untuk memperkuat struktur dan ubah menjadi dekorasi meja. Demikian cara membuat dekorasi meja dari styrofoam. Selamat berkreasi!,Plastik
Mainan Baru,"Mari mengubah mainan menjadi sesuatu yang bernilai dengan membuat mainan baru. Sebelum mulai, pastikan Anda memiliki: Cat, Benang, Kapas dan Lem. Ikuti langkah-langkah pembuatan berikut: (1) gabungkan mainan bekas dengan cat (2) benang (3) kapas (4) lem (5) bentuk menjadi mainan baru. Selamat mencoba! Semoga berhasil membuat mainan baru yang bagus.",Lainnya
Miniatur Kendaraan,"Daripada dibuang, kaleng minuman bisa dikreasikan menjadi miniatur kendaraan yang cantik. Untuk membuatnya, siapkan bahan-bahan berikut: Kapas dan Kayu. Langkah-langkah pembuatannya adalah: Langkah 1: bersihkan kaleng minuman Langkah 2: gunakan kapas Langkah 3: kayu untuk memperkuat struktur dan ubah menjadi miniatur kendaraan. Dengan kreativitas, kaleng minuman bisa menjadi miniatur kendaraan yang berguna.",Logam
Aksesoris Rumah,"Mari mengubah mainan menjadi sesuatu yang bernilai dengan membuat aksesoris rumah. Bahan yang diperlukan cukup sederhana: Stiker, Gunting, Cat dan Kayu. Berikut panduan lengkap pembuatannya: Tahap 1: bersihkan mainan bekas Tahap 2: gunakan stiker Tahap 3: gunting Tahap 4: cat Tahap 5: kayu untuk memperkuat struktur dan ubah menjadi aksesoris rumah. Selamat mencoba! Semoga berhasil membuat aksesoris rumah yang bagus.",Lainnya
Ayunan Anak,"Berikut ide kreatif untuk memanfaatkan ban menjadi kerajinan yang berguna. Bahan yang diperlukan cukup sederhana: Lem, Kayu dan Paku. Berikut panduan lengkap pembuatannya: Tahap 1: gabungkan ban bekas dengan lem Tahap 2: kayu Tahap 3: paku Tahap 4: bentuk menjadi ayunan anak. Mudah bukan? Sekarang ban Anda sudah menjadi ayunan anak yang bermanfaat.",Karet
Meja Unik,"Mari mengubah ban menjadi sesuatu yang bernilai dengan membuat meja unik. Sebelum mulai, pastikan Anda memiliki: Gunting, Kapas dan Lem. Proses pembuatan bisa dilakukan dengan cara berikut: (1) bersihkan ban bekas (2) gunakan gunting (3) kapas (4) lem untuk memperkuat struktur dan ubah menjadi meja unik. Selamat mencoba! Semoga berhasil membuat meja unik yang bagus.",Karet
Anyaman Tas,"Mari mengubah kantong plastik menjadi sesuatu yang bernilai dengan membuat anyaman tas. Kumpulkan bahan-bahan berikut ini: Kapas, Lem, Gunting dan Kain. Proses pembuatan bisa dilakukan dengan cara berikut: Tahap 1: bersihkan kantong plastik Tahap 2: gunakan kapas Tahap 3: lem Tahap 4: gunting Tahap 5: kain untuk memperkuat struktur dan ubah menjadi anyaman tas. Demikian cara membuat anyaman tas dari kantong plastik. Selamat berkreasi!",Plastik
Tas Kecil,"Mari mengubah kain perca menjadi sesuatu yang bernilai dengan membuat tas kecil. Kumpulkan bahan-bahan berikut ini: Cat, Lilin dan Benang. Cara membuatnya cukup mudah: (1) gabungkan kain perca dengan cat (2) lilin (3) benang (4) bentuk menjadi tas kecil. Demikian cara membuat tas kecil dari kain perca. Selamat berkreasi!",Tekstil
Model Miniatur,"Berikut ide kreatif untuk memanfaatkan styrofoam menjadi kerajinan yang berguna. Sebelum mulai, pastikan Anda memiliki: Stiker, Paku, Kapas dan Kain. Berikut panduan lengkap pembuatannya: Tahap 1: gabungkan styrofoam dengan stiker Tahap 2: paku Tahap 3: kapas Tahap 4: kain Tahap 5: bentuk menjadi model miniatur. Dengan kreativitas, styrofoam bisa menjadi model miniatur yang berguna.",Plastik
Kotak Penyimpanan,Berikut ide kreatif untuk memanfaatkan rak buku rusak menjadi kerajinan yang berguna. Bahan yang diperlukan cukup sederhana: Kapas dan Gunting. Ikuti langkah-langkah pembuatan berikut: (1) gabungkan rak buku rusak dengan kapas (2) gunting (3) bentuk menjadi kotak penyimpanan. Demikian cara membuat kotak penyimpanan dari rak buku rusak. Selamat berkreasi!,Kayu
Tempat Duduk,"Berikut ide kreatif untuk memanfaatkan ban menjadi kerajinan yang berguna. Kumpulkan bahan-bahan berikut ini: Gunting, Stiker dan Kapas. Langkah-langkah pembuatannya adalah: Tahap 1: susun ban bekas sesuai pola Tahap 2: tambahkan gunting Tahap 3: stiker Tahap 4: kapas untuk menghias dan menjadikannya tempat duduk. Mudah bukan? Sekarang ban Anda sudah menjadi tempat duduk yang bermanfaat.",Karet
Hiasan Dinding,"Punya kardus yang tidak terpakai? Yuk, sulap menjadi hiasan dinding! Bahan yang diperlukan cukup sederhana: Benang, Kayu dan Cat. Berikut panduan lengkap pembuatannya: Langkah 1: potong kardus bekas menjadi ukuran sesuai kebutuhan Langkah 2: tambahkan benang Langkah 3: kayu Langkah 4: cat Langkah 5: jadikan hiasan dinding. Mudah bukan? Sekarang kardus Anda sudah menjadi hiasan dinding yang bermanfaat.",Kertas
Dekorasi Meja,Mari mengubah styrofoam menjadi sesuatu yang bernilai dengan membuat dekorasi meja. Kumpulkan bahan-bahan berikut ini: Benang dan Gunting. Langkah-langkah pembuatannya adalah: (1) gabungkan styrofoam dengan benang (2) gunting (3) bentuk menjadi dekorasi meja. Mudah bukan? Sekarang styrofoam Anda sudah menjadi dekorasi meja yang bermanfaat.,Plastik
Tempat Penyimpanan,"Mari mengubah kardus menjadi sesuatu yang bernilai dengan membuat tempat penyimpanan. Persiapkan terlebih dahulu Gunting, Kayu dan Lem. Cara membuatnya cukup mudah: 1. potong kardus bekas menjadi ukuran sesuai kebutuhan 2. tambahkan gunting 3. kayu 4. lem 5. jadikan tempat penyimpanan. Demikian cara membuat tempat penyimpanan dari kardus. Selamat berkreasi!",Kertas
Pot Tanaman,Berikut ide kreatif untuk memanfaatkan botol plastik menjadi kerajinan yang berguna. Persiapkan terlebih dahulu Kain dan Paku. Cara membuatnya cukup mudah: Langkah 1: gabungkan botol plastik dengan kain Langkah 2: paku Langkah 3: bentuk menjadi pot tanaman. Begitu mudahnya mengubah botol plastik menjadi pot tanaman. Ayo dicoba!,Plastik
Tempat Sampah Unik,"Daripada dibuang, kaleng minuman bisa dikreasikan menjadi tempat sampah unik yang cantik. Sebelum mulai, pastikan Anda memiliki: Lem, Kain, Lilin dan Cat. Ikuti langkah-langkah pembuatan berikut: 1. potong kaleng minuman menjadi ukuran sesuai kebutuhan 2. tambahkan lem 3. kain 4. lilin 5. cat 6. jadikan tempat sampah unik. Begitu mudahnya mengubah kaleng minuman menjadi tempat sampah unik. Ayo dicoba!",Logam
Hiasan Dinding,"Daripada dibuang, kain perca bisa dikreasikan menjadi hiasan dinding yang cantik. Persiapkan terlebih dahulu Benang, Lem, Lilin dan Stiker. Berikut panduan lengkap pembuatannya: Langkah 1: potong kain perca menjadi ukuran sesuai kebutuhan Langkah 2: tambahkan benang Langkah 3: lem Langkah 4: lilin Langkah 5: stiker Langkah 6: jadikan hiasan dinding. Demikian cara membuat hiasan dinding dari kain perca. Selamat berkreasi!",Tekstil
Tempat Duduk,"Punya ban yang tidak terpakai? Yuk, sulap menjadi tempat duduk! Sebelum mulai, pastikan Anda memiliki: Kapas dan Cat. Proses pembuatan bisa dilakukan dengan cara berikut: Langkah 1: gabungkan ban bekas dengan kapas Langkah 2: cat Langkah 3: bentuk menjadi tempat duduk. Selamat mencoba! Semoga berhasil membuat tempat duduk yang bagus.",Karet
Rak Dinding,"Berikut ide kreatif untuk memanfaatkan rak buku rusak menjadi kerajinan yang berguna. Sebelum mulai, pastikan Anda memiliki: Cat, Stiker, Lem dan Kapas. Cara membuatnya cukup mudah: Tahap 1: gabungkan rak buku rusak dengan cat Tahap 2: stiker Tahap 3: lem Tahap 4: kapas Tahap 5: bentuk menjadi rak dinding. Mudah bukan? Sekarang rak buku rusak Anda sudah menjadi rak dinding yang bermanfaat.",Kayu
Bingkai Foto,"Ingin mendaur ulang styrofoam? Anda bisa membuatnya menjadi bingkai foto yang menarik! Persiapkan terlebih dahulu Benang, Gunting dan Kapas. Berikut panduan lengkap pembuatannya: Langkah 1: gabungkan styrofoam dengan benang Langkah 2: gunting Langkah 3: kapas Langkah 4: bentuk menjadi bingkai foto. Demikian cara membuat bingkai foto dari styrofoam. Selamat berkreasi!",Plastik
Dekorasi Meja,Ingin mendaur ulang styrofoam? Anda bisa membuatnya menjadi dekorasi meja yang menarik! Bahan yang diperlukan cukup sederhana: Kayu dan Benang. Langkah-langkah pembuatannya adalah: Langkah 1: gabungkan styrofoam dengan kayu Langkah 2: benang Langkah 3: bentuk menjadi dekorasi meja. Selamat mencoba! Semoga berhasil membuat dekorasi meja yang bagus.,Plastik
Rak Buku Kecil,Mari mengubah kardus menjadi sesuatu yang bernilai dengan membuat rak buku kecil. Persiapkan terlebih dahulu Cat dan Benang. Ikuti langkah-langkah pembuatan berikut: Langkah 1: susun kardus bekas sesuai pola Langkah 2: tambahkan cat Langkah 3: benang untuk menghias dan menjadikannya rak buku kecil. Selamat mencoba! Semoga berhasil membuat rak buku kecil yang bagus.,Kertas
Dekorasi Unik,"Punya mainan yang tidak terpakai? Yuk, sulap menjadi dekorasi unik! Persiapkan terlebih dahulu Stiker dan Benang. Proses pembuatan bisa dilakukan dengan cara berikut: Langkah 1: bersihkan mainan bekas Langkah 2: gunakan stiker Langkah 3: benang untuk memperkuat struktur dan ubah menjadi dekorasi unik. Demikian cara membuat dekorasi unik dari mainan. Selamat berkreasi!",Lainnya
Model Miniatur,"Daripada dibuang, styrofoam bisa dikreasikan menjadi model miniatur yang cantik. Untuk membuatnya, siapkan bahan-bahan berikut: Gunting dan Lem. Langkah-langkah pembuatannya adalah: Tahap 1: susun styrofoam sesuai pola Tahap 2: tambahkan gunting Tahap 3: lem untuk menghias dan menjadikannya model miniatur. Mudah bukan? Sekarang styrofoam Anda sudah menjadi model miniatur yang bermanfaat.",Plastik
Rak Dinding,"Mari mengubah rak buku rusak menjadi sesuatu yang bernilai dengan membuat rak dinding. Untuk membuatnya, siapkan bahan-bahan berikut: Gunting dan Stiker. Langkah-langkah pembuatannya adalah: Tahap 1: gabungkan rak buku rusak dengan gunting Tahap 2: stiker Tahap 3: bentuk menjadi rak dinding. Selamat mencoba! Semoga berhasil membuat rak dinding yang bagus.",Kayu
Tempat Sampah Unik,"Berikut ide kreatif untuk memanfaatkan kaleng minuman menjadi kerajinan yang berguna. Persiapkan terlebih dahulu Lem, Lilin, Kayu dan Kain. Langkah-langkah pembuatannya adalah: Langkah 1: susun kaleng minuman sesuai pola Langkah 2: tambahkan lem Langkah 3: lilin Langkah 4: kayu Langkah 5: kain untuk menghias dan menjadikannya tempat sampah unik. Begitu mudahnya mengubah kaleng minuman menjadi tempat sampah unik. Ayo dicoba!",Logam
Dekorasi Meja,"Daripada dibuang, styrofoam bisa dikreasikan menjadi dekorasi meja yang cantik. Untuk membuatnya, siapkan bahan-bahan berikut: Gunting, Paku, Kayu dan Lilin. Ikuti langkah-langkah pembuatan berikut: 1. susun styrofoam sesuai pola 2. tambahkan gunting 3. paku 4. kayu 5. lilin untuk menghias dan menjadikannya dekorasi meja. Dengan kreativitas, styrofoam bisa menjadi dekorasi meja yang berguna.",Plastik
Mainan Baru,"Punya mainan yang tidak terpakai? Yuk, sulap menjadi mainan baru! Kumpulkan bahan-bahan berikut ini: Paku, Kain, Stiker dan Kapas. Cara membuatnya cukup mudah: Tahap 1: susun mainan bekas sesuai pola Tahap 2: tambahkan paku Tahap 3: kain Tahap 4: stiker Tahap 5: kapas untuk menghias dan menjadikannya mainan baru. Selamat mencoba! Semoga berhasil membuat mainan baru yang bagus.",Lainnya
Aksesoris,"Punya kantong plastik yang tidak terpakai? Yuk, sulap menjadi aksesoris! Untuk membuatnya, siapkan bahan-bahan berikut: Benang dan Stiker. Berikut panduan lengkap pembuatannya: 1. potong kantong plastik menjadi ukuran sesuai kebutuhan 2. tambahkan benang 3. stiker 4. jadikan aksesoris. Begitu mudahnya mengubah kantong plastik menjadi aksesoris. Ayo dicoba!",Plastik
Hiasan Dinding,"Ingin mendaur ulang kardus? Anda bisa membuatnya menjadi hiasan dinding yang menarik! Persiapkan terlebih dahulu Kapas, Kain, Lem dan Gunting. Berikut panduan lengkap pembuatannya: Langkah 1: bersihkan kardus bekas Langkah 2: gunakan kapas Langkah 3: kain Langkah 4: lem Langkah 5: gunting untuk memperkuat struktur dan ubah menjadi hiasan dinding. Mudah bukan? Sekarang kardus Anda sudah menjadi hiasan dinding yang bermanfaat.",Kertas
Ayunan Anak,"Daripada dibuang, ban bisa dikreasikan menjadi ayunan anak yang cantik. Sebelum mulai, pastikan Anda memiliki: Kayu dan Gunting. Langkah-langkah pembuatannya adalah: (1) gabungkan ban bekas dengan kayu (2) gunting (3) bentuk menjadi ayunan anak. Demikian cara membuat ayunan anak dari ban. Selamat berkreasi!",Karet
Hiasan Dinding,"Ingin mendaur ulang kain perca? Anda bisa membuatnya menjadi hiasan dinding yang menarik! Sebelum mulai, pastikan Anda memiliki: Cat dan Kain. Berikut panduan lengkap pembuatannya: (1) gabungkan kain perca dengan cat (2) kain (3) bentuk menjadi hiasan dinding. Dengan kreativitas, kain perca bisa menjadi hiasan dinding yang berguna.",Tekstil
Tempat Pensil,"Daripada dibuang, botol plastik bisa dikreasikan menjadi tempat pensil yang cantik. Sebelum mulai, pastikan Anda memiliki: Lem, Benang dan Stiker. Langkah-langkah pembuatannya adalah: Langkah 1: potong botol plastik menjadi ukuran sesuai kebutuhan Langkah 2: tambahkan lem Langkah 3: benang Langkah 4: stiker Langkah 5: jadikan tempat pensil. Begitu mudahnya mengubah botol plastik menjadi tempat pensil. Ayo dicoba!",Plastik
Tempat Sampah Unik,"Punya kaleng minuman yang tidak terpakai? Yuk, sulap menjadi tempat sampah unik! Sebelum mulai, pastikan Anda memiliki: Kain dan Paku. Ikuti langkah-langkah pembuatan berikut: Langkah 1: potong kaleng minuman menjadi ukuran sesuai kebutuhan Langkah 2: tambahkan kain Langkah 3: paku Langkah 4: jadikan tempat sampah unik. Selamat mencoba! Semoga berhasil membuat tempat sampah unik yang bagus.",Logam
Boneka Mini,"Punya kain perca yang tidak terpakai? Yuk, sulap menjadi boneka mini! Kumpulkan bahan-bahan berikut ini: Benang, Cat, Kain dan Lem. Ikuti langkah-langkah pembuatan berikut: Tahap 1: bersihkan kain perca Tahap 2: gunakan benang Tahap 3: cat Tahap 4: kain Tahap 5: lem untuk memperkuat struktur dan ubah menjadi boneka mini. Mudah bukan? Sekarang kain perca Anda sudah menjadi boneka mini yang bermanfaat.",Tekstil
Tempat Sampah Unik,"Ingin mendaur ulang kaleng minuman? Anda bisa membuatnya menjadi tempat sampah unik yang menarik! Untuk membuatnya, siapkan bahan-bahan berikut: Kayu, Stiker dan Benang. Ikuti langkah-langkah pembuatan berikut: (1) gabungkan kaleng minuman dengan kayu (2) stiker (3) benang (4) bentuk menjadi tempat sampah unik. Dengan kreativitas, kaleng minuman bisa menjadi tempat sampah unik yang berguna.",Logam
Rak Buku Kecil,Mari mengubah kardus menjadi sesuatu yang bernilai dengan membuat rak buku kecil. Persiapkan terlebih dahulu Benang dan Stiker. Cara membuatnya cukup mudah: Tahap 1: bersihkan kardus bekas Tahap 2: gunakan benang Tahap 3: stiker untuk memperkuat struktur dan ubah menjadi rak buku kecil. Demikian cara membuat rak buku kecil dari kardus. Selamat berkreasi!,Kertas
Pot Tanaman,"Berikut ide kreatif untuk memanfaatkan botol plastik menjadi kerajinan yang berguna. Persiapkan terlebih dahulu Kayu, Gunting, Stiker dan Cat. Proses pembuatan bisa dilakukan dengan cara berikut: 1. susun botol plastik sesuai pola 2. tambahkan kayu 3. gunting 4. stiker 5. cat untuk menghias dan menjadikannya pot tanaman. Selamat mencoba! Semoga berhasil membuat pot tanaman yang bagus.",Plastik
Vas Dekorasi,"Punya pecahan kaca yang tidak terpakai? Yuk, sulap menjadi vas dekorasi! Kumpulkan bahan-bahan berikut ini: Kapas, Cat dan Benang. Proses pembuatan bisa dilakukan dengan cara berikut: Langkah 1: susun pecahan kaca sesuai pola Langkah 2: tambahkan kapas Langkah 3: cat Langkah 4: benang untuk menghias dan menjadikannya vas dekorasi. Mudah bukan? Sekarang pecahan kaca Anda sudah menjadi vas dekorasi yang bermanfaat.",Kaca
Mainan Anak,"Ingin mendaur ulang kaleng minuman? Anda bisa membuatnya menjadi mainan anak yang menarik! Untuk membuatnya, siapkan bahan-bahan berikut: Lem, Cat, Gunting dan Kain. Ikuti langkah-langkah pembuatan berikut: (1) susun kaleng minuman sesuai pola (2) tambahkan lem (3) cat (4) gunting (5) kain untuk menghias dan menjadikannya mainan anak. Mudah bukan? Sekarang kaleng minuman Anda sudah menjadi mainan anak yang bermanfaat.",Logam
Kotak Penyimpanan,"Ingin mendaur ulang rak buku rusak? Anda bisa membuatnya menjadi kotak penyimpanan yang menarik! Persiapkan terlebih dahulu Paku, Stiker, Benang dan Lilin. Ikuti langkah-langkah pembuatan berikut: Langkah 1: susun rak buku rusak sesuai pola Langkah 2: tambahkan paku Langkah 3: stiker Langkah 4: benang Langkah 5: lilin untuk menghias dan menjadikannya kotak penyimpanan. Begitu mudahnya mengubah rak buku rusak menjadi kotak penyimpanan. Ayo dicoba!",Kayu
Tempat Pensil,"Ingin mendaur ulang botol plastik? Anda bisa membuatnya menjadi tempat pensil yang menarik! Persiapkan terlebih dahulu Cat, Paku, Benang dan Stiker. Berikut panduan lengkap pembuatannya: Tahap 1: bersihkan botol plastik Tahap 2: gunakan cat Tahap 3: paku Tahap 4: benang Tahap 5: stiker untuk memperkuat struktur dan ubah menjadi tempat pensil. Dengan kreativitas, botol plastik bisa menjadi tempat pensil yang berguna.",Plastik
